sl,aspect,ecen,foam,narrow,pa,pd,plb,rec,target
23442,0.282614856,1.184987394,1.000017167,2.321627105,6.094785366,0.042231653,0.366737824,0.959233466,ulmus_glabra
23443,0.707260167,2.767236285,1.002022147,4.714010858,4595.595648,86.24344894,8.66E-05,0.706953362,ulmus_glabra
23444,0.747876144,2.532371439,1.002241765,4.204032109,2449.793414,41.79809316,0.00019171,0.663838288,ulmus_glabra
23445,0.210042013,2.31775217,1.077059304,4.25584807,13.29661611,7.559797883,0.043954087,0.977692361,ulmus_glabra
23446,0.702176274,3.26489269,1.000000748,5.589502377,299.4368789,8.543757333,0.000955915,0.712003147,ulmus_glabra
23447,0.524404424,1.528601416,1.000031602,2.830069184,1.449309478,0.761680628,0.921246723,0.851469318,ulmus_glabra
23448,0.855434442,2.277485883,1.002059723,3.449915249,4501.504753,84.63875674,0.000120916,0.517911107,ulmus_glabra
23449,0.788644737,3.368321085,1.000000765,5.439326283,207.4248433,6.71281494,0.001258365,0.614849151,ulmus_glabra
23450,0.111019774,1.271907554,1.013471267,2.50224403,345.5647847,17.87324255,0.005616748,0.993818198,ulmus_glabra
23451,0.371390676,2.086641132,1.02554431,3.923807822,53.85164807,9.691168725,0.013373261,0.928476691,ulmus_glabra
23452,0.971825316,1.84198284,1.000033299,2.276066568,8.485281374,13.65685415,0.067342354,0.23570226,ulmus_glabra
23453,0.606857366,1.973137473,1.000007407,3.541382128,104.7705088,17.33733424,0.007597353,0.794810756,ulmus_glabra
23454,0.549442256,2.124152268,1.012949928,3.849103197,9.840706589,6.307727946,0.070150572,0.835531692,ulmus_glabra
23455,0.616153514,3.164388034,1.000514804,5.653831975,319.7367263,7.364612057,0.000966906,0.787626083,ulmus_glabra
23456,0.926068934,2.526663666,1.000950561,3.476806356,224.0120132,12.36816177,0.001746954,0.377354382,ulmus_glabra
23457,0.805387266,1.616055638,1.000016493,2.573928515,1.566550871,0.559173363,0.717312936,0.592748978,ulmus_glabra
23458,0.808736084,2.840331565,1.052677563,4.285200293,36.27058802,14.46159198,0.010009357,0.588171698,ulmus_glabra
23459,0.953454956,1.754901803,1.001937089,2.279651079,2.78012435,0.06113395,0.261123632,0.301535483,ulmus_glabra
23460,0.681504568,2.990066836,1.012346762,5.115084456,296.6766821,9.873839536,0.001155427,0.731813859,ulmus_glabra
23461,0.275382579,1.181501253,1.000040477,2.31722563,6.071665474,0.043156631,0.37032636,0.961334715,ulmus_glabra
23462,0.944527384,2.660521751,1.000007101,3.534298924,172.5366306,66.14213538,0.001914,0.328432672,ulmus_glabra
23463,0.929597194,3.371484468,1.001963576,4.605093884,32.55764119,25.03756587,0.006678581,0.36857707,ulmus_glabra
23464,0.275104846,1.178842271,1.000000621,2.312196572,6.129835599,0.041427444,0.368469304,0.961414231,ulmus_glabra
23465,0.958255373,3.864477091,1.000526816,4.966767435,1277.142546,61.14961948,0.000113862,0.285913693,ulmus_glabra
23466,0.871723001,1.501591014,1.000009928,2.237346882,65.98653061,14.99018741,0.018631776,0.48999899,ulmus_glabra
23467,0.886280535,2.189563948,1.009529066,3.173418158,460.752191,18.00380435,0.001230129,0.463148802,ulmus_glabra
23468,0.866025404,2.615010784,1.000013754,3.922462227,21.2,11.42253952,0.019252818,0.5,ulmus_glabra
23469,0.843308067,2.964047754,1.000103536,4.556545549,4296.669882,103.4950749,7.57E-05,0.537430465,ulmus_glabra
23470,0.306426927,1.192212883,1.000000664,2.327071849,6.014831153,0.046394861,0.367058014,0.951894185,ulmus_glabra
23471,0.929236907,3.027522124,1.035227788,4.005055285,21.65178976,14.19411247,0.012468183,0.369484467,ulmus_glabra
23472,0.452107403,1.725882486,1.052218489,3.103259172,1.66653826,0.018854576,0.630483149,0.891963506,ulmus_glabra
23473,0.293643763,3.148443417,1.12077625,5.494484261,465.8147586,9.123602741,0.000679679,0.955914923,ulmus_glabra
23474,0.237915476,1.502061295,1.006182414,2.942798596,1.536661215,0.643473091,0.90549082,0.971285862,ulmus_glabra
23475,0.447213595,1.503635558,1.000028255,2.848447603,1.597191412,0.719361974,0.866835431,0.894427191,ulmus_glabra
23476,0.773414465,1.625100443,1.000000874,2.655250389,1.539773878,0.028923723,0.733402159,0.633900675,ulmus_glabra
23477,0.933562,3.359265406,1.000004824,4.56325769,173.7805325,53.70935859,0.001244004,0.358415948,ulmus_glabra
23478,0.967335363,3.418851829,1.003931752,4.268747415,110.4536102,47.81581095,0.001569562,0.253500089,ulmus_glabra
23479,0.957481671,2.491320001,1.002999956,3.20044993,3681.514506,111.9082455,9.55E-05,0.288494106,ulmus_glabra
23480,0.345607356,2.63503361,1.086544288,4.70086166,30.71059257,8.810153376,0.014710587,0.938379217,ulmus_glabra
23481,0.612372436,1.504852905,1.007807255,2.673669566,1.658899756,0.706765531,0.82440208,0.790569415,ulmus_glabra
23482,0.607218002,2.571489685,1.001929912,4.605740265,3830.637899,62.83897192,0.000122337,0.794535272,ulmus_glabra
23483,0.75451443,1.426507163,1.000141397,2.362366184,3.568696158,0.045038775,0.413765505,0.656283456,ulmus_parvifolia
23484,0.791170711,1.448951189,1.000003989,2.335113724,3.610651366,0.043420027,0.390165388,0.611595378,ulmus_parvifolia
23485,0.612372436,1.463959021,1.000025034,2.621254627,1.686548085,0.699018733,0.85682229,0.790569415,ulmus_parvifolia
23486,0.683168023,1.349480128,1.000033465,2.334874999,4.316950939,0.043881585,0.389703611,0.730261222,ulmus_parvifolia
23487,0.667182053,1.335306407,1.000000679,2.329967485,4.389574197,0.043027719,0.392610415,0.744894696,ulmus_parvifolia
23488,0.32163376,2.335449328,1.190407412,3.819534834,9.153020145,8.16176041,0.062849337,0.946864153,ulmus_parvifolia
23489,0.494871659,1.450042523,1.000028542,2.710002934,1.774139071,0.790440083,0.837607366,0.868966076,ulmus_parvifolia
23490,0.48437287,1.263628135,1.001521937,2.365527757,4.760857128,0.043870535,0.411213009,0.874861659,ulmus_parvifolia
23491,0.541001781,2.488446251,1.031526624,4.441264831,275.8550344,82.97056246,0.00182449,0.841021446,ulmus_parvifolia
23492,0.671728749,3.032240267,1.087646522,4.853153347,60.74537019,47.79898953,0.005497335,0.740797197,ulmus_parvifolia
23493,0.777148889,2.767345532,1.071707766,4.207194016,63.56099433,45.31370831,0.006116887,0.629316776,ulmus_parvifolia
23494,0.123206422,1.857906852,1.088025329,3.402180384,7.698144418,0.438814122,0.118165139,0.992381065,ulmus_parvifolia
23495,0.95105693,3.552193023,1.01187627,4.595301474,116.498927,90.28427076,0.001540868,0.309015722,ulmus_parvifolia
23496,0.545667306,2.303452905,1.01948836,4.152819188,49.7214463,18.82842708,0.011809739,0.838001904,ulmus_parvifolia
23497,0.427425207,1.115321799,1.000019641,2.123587559,47.01063709,10.82842708,0.05355856,0.904050713,ulmus_parvifolia
23498,0.822367716,2.738641912,1.015355252,4.231828848,275.9438349,94.62741661,0.001402671,0.568956361,ulmus_parvifolia
23499,0.804610989,1.668188489,1.000015229,2.65872214,1.771168891,0.602940732,0.595679148,0.593802287,ulmus_parvifolia
23500,0.601221594,1.305831912,1.004219352,2.339428267,4.683397794,0.044737893,0.38827863,0.799082345,ulmus_parvifolia
23501,0.962307385,3.402578714,1.007386648,4.296223441,73.53910524,45.01076455,0.002479801,0.271964147,ulmus_parvifolia
23502,0.970723097,1.808212428,1.002718085,2.236468507,2.133490757,0.059988735,0.281184238,0.240201308,ulmus_parvifolia
23503,0.517644474,1.186782453,1.000010575,2.202165265,206.4837901,27.93299651,0.010731572,0.855595815,ulmus_parvifolia
23504,0.697739169,1.37019826,1.004177699,2.341958396,4.220869662,0.047414471,0.385420332,0.716351905,ulmus_parvifolia
23505,0.654165907,3.244399328,1.027976735,5.543223002,934.2751167,40.05449915,0.000313146,0.756351087,ulmus_parvifolia
23506,0.667947488,2.748567444,1.012243958,4.736086006,120.9338662,43.21320307,0.003362999,0.744208408,ulmus_parvifolia
23507,0.541786879,1.277226001,1.003597009,2.342329382,4.930304026,0.046659324,0.387478155,0.8405159,ulmus_parvifolia
23508,0.533772833,2.980978731,1.01964454,5.395779933,932.496959,77.90327933,0.000376284,0.84562791,ulmus_parvifolia
23509,0.835543416,1.448158158,1.002133459,2.239034733,4.807761173,0.061166577,0.285089965,0.549424426,ulmus_parvifolia
23510,0.859396353,3.09186823,1.022636189,4.569338934,78.23042886,57.79898953,0.003759665,0.511309993,ulmus_parvifolia
23511,0.887723405,1.488654743,1.000003336,2.173990178,400.7583436,32.07106769,0.003052831,0.46037719,ulmus_parvifolia
23512,0.830876242,3.087800754,1.037386974,4.632822647,109.6220781,67.45584369,0.002760263,0.556457249,ulmus_parvifolia
23513,0.638163984,1.790130872,1.004453925,3.154304432,1294.972587,129.9411249,0.000743869,0.769900468,ulmus_parvifolia
23514,0.704664263,1.403869555,1.00000831,2.399952468,3.641891298,0.511495483,0.424842143,0.709540891,ulmus_parvifolia
23515,0.709540891,3.034279103,1.07960787,4.791023943,102.1763182,62.28427076,0.003237672,0.704664263,ulmus_parvifolia
23516,0.719476934,1.545327225,1.000021717,2.61852536,1.73629084,0.710062802,0.732684828,0.694516336,ulmus_parvifolia
23517,0.263411878,1.213124131,1.008922848,2.36232624,5.169363612,0.045747471,0.412611881,0.964683462,ulmus_parvifolia
23518,0.371390676,2.357717156,1.082817647,4.199047356,5.385164807,4.897056246,0.104748895,0.928476691,ulmus_parvifolia
23519,0.771397217,1.454609143,1.008079711,2.361177764,3.413271802,0.040975696,0.413304739,0.636353938,ulmus_parvifolia
23520,0.248265938,4.006983205,1.026846406,7.682273986,1390.433781,59.18443521,0.000140616,0.968691914,ulmus_parvifolia
23521,0.881917104,1.999999989,1.054159244,2.791617151,4.242640687,8.828427076,0.161147277,0.471404521,ulmus_parvifolia
23522,0.469668218,1.517188029,1.000024262,2.856557554,1.519830989,0.596363255,0.894068494,0.882843001,ulmus_parvifolia
23523,0.486507577,1.253324894,1.00000065,2.348323694,5.170537933,0.043406203,0.384846915,0.873676357,ulmus_parvifolia
23524,0.438616408,1.394404714,1.004785241,2.634911823,7.905708307,0.067119155,0.203691332,0.898674383,ulmus_parvifolia
23525,0.986920703,1.914991209,1.000006453,2.223685832,77.5403121,34.48528123,0.005280707,0.16120647,ulmus_parvifolia
23526,0.464085105,1.267478223,1.008031493,2.371154626,4.758399117,0.041132605,0.409253022,0.885790616,ulmus_parvifolia
23527,0.673602973,1.353803211,1.007140892,2.337696969,4.293639994,0.043823539,0.390037569,0.739093387,ulmus_parvifolia
23528,0.999313894,1.979079055,1.000693074,2.050956814,54,110.8284271,0.002045113,0.037037037,ulmus_parvifolia
23529,0.809110991,1.483054411,1.008240008,2.335336826,3.427308483,0.04225006,0.388447743,0.587655855,ulmus_parvifolia
23530,0.675190605,1.627032659,1.000024262,2.827133815,1.433135566,0.666105952,0.808788499,0.737643306,ulmus_parvifolia
23531,0.601852839,1.252479125,1.004743842,2.242081656,7.077970133,0.059242759,0.27925469,0.798607012,ulmus_parvifolia
23532,0.752557587,2.883998258,1.000232526,4.782075419,4285.969477,94.99775658,8.43E-05,0.658526445,ulmus_parvifolia
23533,0.891923291,2.938581826,1.006377532,4.24032673,94.35629874,35.58985066,0.003305339,0.452186735,ulmus_parvifolia
23534,0.775389771,1.367173351,1.003158689,2.223496663,5.621854764,0.056733571,0.283569421,0.631482939,ulmus_parvifolia
23535,0.696339868,1.36271487,1.00000068,2.340750352,4.253619104,0.041251164,0.386785851,0.717712191,ulmus_parvifolia
23536,0.673537225,1.356362854,1.008497616,2.339046618,4.278480473,0.043341459,0.389948362,0.739153304,ulmus_parvifolia
23537,0.494413232,2.271706455,1.054122337,4.028313284,39.11521443,28.48528123,0.015479204,0.869226987,ulmus_parvifolia
23538,0.979228721,1.777639263,1.000006676,2.138056906,182.4828759,64.14213538,0.003052831,0.202758751,ulmus_parvifolia
23539,0.675396049,2.615907766,1.013801748,4.483147291,94.9210198,19.48948659,0.004723792,0.737455204,ulmus_parvifolia
23540,0.866900933,1.559979134,1.000011382,2.337571649,2.943883233,0.043191856,0.389204141,0.498480463,ulmus_parvifolia
23541,0.666666667,2.638886858,1.022636189,4.50384706,114.0394669,56.97056246,0.003869801,0.745355992,ulmus_parvifolia
23542,0.677834389,1.829833639,1.039783348,3.053668912,6.800735254,4.828427076,0.13468471,0.735214622,ulmus_parvifolia
23543,0.923232631,3.126941842,1.00283047,4.316225634,44.0319958,10.77278178,0.005850085,0.384241473,ulmus_parvifolia
23544,0.74364808,3.982258809,1.007997326,6.59196452,805.675016,49.7463369,0.000236064,0.668571263,ulmus_parvifolia
23545,0.792573396,1.294249136,1.000007101,2.083437084,240.2519511,29.24264061,0.007343895,0.609776526,ulmus_parvifolia
23546,0.575448736,2.920331148,1.001086078,5.302929104,1237.700227,45.06628173,0.000294488,0.817837852,ulmus_parvifolia
23547,0.376041986,2.767592783,1.041386077,5.120148655,1311.328035,40.11744287,0.000312164,0.926602625,ulmus_parvifolia
23548,0.612372436,1.463959021,1.000025034,2.621254627,1.686548085,0.699018733,0.85682229,0.790569415,ulmus_parvifolia
23549,0.447213595,1.565478665,1.010185511,2.935782902,1.597191412,0.748948651,0.799700786,0.894427191,ulmus_parvifolia
23550,0.800086501,2.767759517,1.001042791,4.423483192,577.8888782,112.2172673,0.000664935,0.599884649,ulmus_parvifolia
23551,0.6401844,3.026664288,1.059711835,5.050252365,93.72299611,59.11269784,0.003594414,0.76822128,ulmus_parvifolia
23552,0.541390292,2.317249384,1.058652605,4.029203138,16.25491379,10.82842708,0.035705707,0.840771403,ulmus_parvifolia
23553,0.974328009,3.412876497,1.010229111,4.138890929,164.3471935,112.9705625,0.000984145,0.225133142,ulmus_parvifolia
23554,0.64858283,3.558216729,1.035096425,6.05405659,1003.80267,44.63045831,0.000242523,0.761144082,ulmus_parvifolia
23555,0.447213595,1.503635549,1.010185511,2.819806896,1.542115847,0.694556384,0.89779385,0.894427191,ulmus_parvifolia
23556,0.727606875,1.681804399,1.000021717,2.83545112,1.534461025,0.687950931,0.698378912,0.685994341,ulmus_parvifolia
23557,0.858538281,1.537345505,1.000375769,2.32474503,3.049831957,0.043750719,0.390428907,0.51274947,ulmus_parvifolia
23558,0.824755904,3.547170995,1.027370816,5.405114436,474.8431262,43.7953769,0.000485064,0.565488903,ulmus_parvifolia
23559,0.992241005,1.880468384,1.000006906,2.114251203,104.560987,61.31370831,0.003340985,0.124329354,ulmus_parvifolia
23560,0.773868475,2.327057459,1.130503246,3.362122838,638.5464449,39.15607947,0.000862318,0.633346338,ulmus_parvifolia
23561,0.59358992,2.686508124,1.011688363,4.792506459,68.52021897,23.91385266,0.006275127,0.804767673,ulmus_parvifolia
23562,0.842614977,2.831061568,1.005007553,4.333932483,21.54065923,17.42253952,0.016551094,0.538516481,ulmus_parvifolia
23563,0.92971076,5.261845653,1.029928368,6.990518678,348.0280747,41.45776293,0.000256409,0.368290514,ulmus_parvifolia
23564,0.998811645,1.960368451,1.000006917,2.055896742,13.67885635,19.88561805,0.010587421,0.048737018,ulmus_parvifolia
23565,0.871717884,1.577256119,1.003651502,2.341574119,2.865652603,0.042665342,0.388854971,0.490008093,ulmus_parvifolia
23566,0.774596669,1.322754704,1.000089472,2.15914505,3.16227766,4.828427076,0.538738839,0.632455532,ulmus_parvifolia
23567,0.433012702,1.686718899,1.118083954,2.86839531,14.4222051,12.82842708,0.076320783,0.901387819,ulmus_parvifolia
23568,0.592320686,1.323472394,1.008022831,2.370776812,4.327860473,0.043869167,0.40941987,0.805702305,ulmus_parvifolia
23569,0.502707543,1.986224273,1.01284415,3.65626721,3331.986024,61.4464129,0.000237612,0.86445655,ulmus_parvifolia
23570,0.98220584,3.637571378,1.000494263,4.318600333,49.25253801,34.98528123,0.002565423,0.187807581,ulmus_parvifolia
23571,0.531368931,2.758140356,1.116739637,4.562095445,72.00694411,46.97056246,0.00569296,0.847140519,ulmus_parvifolia
23572,0.998725302,1.930833839,1.000007127,2.028279083,39.62322551,56.82842708,0.003889183,0.050475447,ulmus_parvifolia
23573,0.596284794,2.190066457,1.074997474,3.672745948,12.04159458,8.828427076,0.053715759,0.802772972,ulmus_parvifolia
23574,0.447213595,2.529242964,1.074997474,4.457188748,40.24922359,32.14213538,0.012157385,0.894427191,ulmus_parvifolia
23575,0.911268815,2.92176635,1.000097575,4.124582419,989.996115,79.32917063,0.000307051,0.411812028,ulmus_parvifolia
23576,0.974679434,3.47487306,1.01380043,4.193999302,44.72135955,28.34585532,0.003473745,0.223606798,ulmus_parvifolia
23577,0.557086015,2.246267616,1.060490511,3.877159949,16.05545944,10.43790277,0.038427479,0.830454799,ulmus_parvifolia
23578,0.935414347,1.735083468,1.001259232,2.34557449,1.309457002,0.434912613,0.614839666,0.353553391,ulmus_parvifolia
23579,0.995016067,3.729879305,1.000128098,4.101277842,392.5483982,97.2730982,0.00018963,0.099714729,ulmus_parvifolia
23580,0.793010706,2.868083256,1.024411963,4.505357046,19.6977156,15.1519479,0.018236078,0.609207699,ulmus_parvifolia
23581,0.915657112,3.218601658,1.010871287,4.46382411,30.68296668,22.76142359,0.008081083,0.401960262,ulmus_parvifolia
23582,0.606438158,1.608966202,1.02943325,2.805723008,1.764021159,0.01770047,0.678638317,0.795130656,ulmus_procera
23583,0.499786218,2.571194749,1.028740374,4.66418166,354.4391981,7.411801827,0.001333147,0.866148796,ulmus_procera
23584,0.54306275,2.393248356,1.010228364,4.358262239,612.9802877,9.219110364,0.000887559,0.839692116,ulmus_procera
23585,0.787955927,2.699580353,1.04083245,4.190681603,350.4467528,8.113305356,0.00115992,0.615731643,ulmus_procera
23586,0.242074229,1.461135438,1.066000007,2.7005754,2.212886894,0.024148488,0.664493147,0.970257733,ulmus_procera
23587,0.792961685,3.241719963,1.002649572,5.203021782,240.3203206,7.041508054,0.001170039,0.609271505,ulmus_procera
23588,0.947607083,2.001423254,1.010181086,2.614139679,5.217491947,6.16176041,0.110270354,0.319438282,ulmus_procera
23589,0.641688948,1.713743919,1.098161028,2.757451255,13.03840481,8.828427076,0.080573638,0.766964989,ulmus_procera
23590,0.699343521,1.506602263,1.005738742,2.568758619,1.987750628,0.024382296,0.676685174,0.71478573,ulmus_procera
23591,0.569494797,2.59212644,1.000023301,4.722731204,12.16552506,8.125483322,0.038047071,0.821994937,ulmus_procera
23592,0.660492142,1.482810196,1.012864373,2.563179266,2.05531341,0.025712308,0.680760514,0.750832958,ulmus_procera
